,geo_group,marketing_group,created_order,order_sum,test_group,user_id
38694,regions,context_brand,True,3700.0,test,1113829
38695,spb,social_media,True,200.0,control,1023451
38696,msk,social_media,False,,control,1013407
38697,msk,organic,True,14210.0,control,1002280
38698,regions,target_direct,True,50.0,test,1105660
38699,regions,target_direct,False,,test,1106053
38700,regions,target_direct,False,,control,1052068
38701,msk,organic,False,,test,1062592
38702,spb,organic,False,,test,1074904
38703,msk,organic,True,2000.0,control,1002118
38704,msk,organic,True,7793.0,control,1003720
38705,regions,target_direct,True,2591.0,test,1095946
38706,regions,organic,True,6245.0,control,1025803
38707,regions,organic,True,6381.0,control,1029433
38708,regions,target_direct,False,,control,1049923
38709,spb,social_media,False,,test,1084081
38710,regions,organic,True,4755.0,control,1027741
38711,regions,target_direct,False,,test,1108096
38712,msk,social_media,False,,test,1072804
38713,spb,organic,True,12322.0,control,1016092
38714,regions,target_direct,True,50.0,test,1097773
38715,regions,target_direct,False,,test,1096651
38716,regions,target_direct,True,50.0,test,1106344
38717,regions,context_brand,False,,control,1056061
38718,msk,context_brand,True,20173.0,test,1072519
38719,regions,organic,True,6397.0,control,1026124
38720,msk,target_direct,False,,control,1008757
38721,regions,target_direct,True,50.0,control,1048234
38722,regions,target_direct,False,,control,1037515
38723,regions,organic,False,,test,1092391
38724,msk,organic,False,,test,1063693
38725,regions,organic,False,,test,1092622
38726,regions,target_direct,False,,control,1037212
38727,regions,target_direct,False,,test,1097665
38728,regions,organic,False,,control,1033861
38729,regions,social_media,False,,control,1057279
38730,regions,social_media,False,,control,1057243
38731,regions,target_direct,False,,control,1041508
38732,regions,target_direct,False,,control,1049740
38733,regions,organic,False,,test,1090987
38734,regions,context_brand,False,,test,1113322
38735,regions,target_direct,False,,control,1038073
38736,regions,social_media,False,,control,1056889
38737,msk,organic,True,2000.0,test,1062037
38738,regions,organic,False,,test,1091011
38739,msk,target_direct,True,50.0,control,1005994
38740,msk,target_direct,False,,control,1005211
38741,regions,context_brand,False,,control,1055686
38742,msk,organic,False,,control,1001302
38743,regions,social_media,False,,control,1058821
38744,msk,target_direct,False,,test,1068460
38745,regions,social_media,False,,test,1117195
38746,msk,target_direct,True,19916.0,control,1008790
38747,regions,organic,False,,test,1084903
38748,regions,target_direct,False,,control,1047781
38749,msk,organic,False,,test,1061578
38750,regions,social_media,True,2576.0,control,1058782
38751,regions,organic,True,4013.0,test,1091611
38752,msk,target_direct,True,19115.0,control,1008709
38753,regions,target_direct,False,,control,1052626
38754,spb,social_media,False,,test,1083889
38755,regions,organic,False,,control,1027309
38756,spb,context_brand,False,,control,1022134
38757,regions,target_direct,False,,control,1040308
38758,regions,social_media,False,,test,1118845
38759,msk,social_media,True,200.0,control,1012627
38760,spb,organic,False,,control,1016059
38761,regions,organic,False,,test,1093189
38762,regions,context_brand,True,1600.0,test,1112308
38763,regions,target_direct,False,,control,1046953
38764,regions,target_direct,False,,control,1052116
38765,regions,target_direct,False,,test,1101073
38766,msk,context_brand,False,,test,1071484
38767,regions,organic,False,,control,1029157
38768,spb,context_brand,False,,control,1022338
38769,spb,target_direct,False,,control,1018795
38770,msk,organic,False,,control,1003339
38771,regions,organic,False,,control,1032502
38772,msk,context_brand,True,1600.0,test,1071502
38773,regions,organic,False,,control,1027777
38774,regions,target_direct,False,,control,1042774
38775,spb,target_direct,True,14651.0,test,1077397
38776,msk,target_direct,True,50.0,test,1069252
38777,msk,target_direct,False,,test,1065496
38778,spb,social_media,False,,test,1083412
38779,msk,context_brand,True,1600.0,test,1072705
38780,regions,target_direct,False,,test,1099636
38781,regions,organic,False,,test,1090924
38782,regions,social_media,False,,test,1116133
38783,msk,target_direct,False,,control,1009606
38784,regions,target_direct,False,,control,1047910
38785,regions,organic,False,,control,1035361
38786,spb,context_brand,False,,test,1082896
38787,regions,target_direct,False,,control,1038811
38788,regions,target_direct,False,,control,1035673
38789,regions,organic,False,,control,1027843
38790,regions,target_direct,False,,test,1095439
38791,spb,target_direct,True,50.0,control,1018417
38792,regions,target_direct,False,,control,1047127
38793,regions,organic,False,,test,1085662
38794,regions,context_brand,False,,control,1054303
38795,regions,social_media,True,200.0,control,1059316
38796,spb,target_direct,True,50.0,control,1020232
38797,regions,target_direct,False,,test,1096945
38798,msk,target_direct,False,,test,1071169
38799,regions,organic,False,,control,1031449
38800,regions,organic,True,4629.0,control,1033900
38801,msk,organic,True,2000.0,control,1001317
38802,regions,target_direct,False,,test,1109662
38803,spb,context_brand,True,12084.0,test,1082230
38804,regions,social_media,False,,test,1117207
38805,regions,organic,False,,test,1086745
38806,regions,social_media,False,,test,1116160
38807,regions,target_direct,False,,test,1099873
38808,regions,target_direct,True,3993.0,test,1103665
38809,regions,target_direct,True,2924.0,test,1109659
38810,regions,social_media,False,,test,1119004
38811,regions,target_direct,True,6334.0,test,1100638
38812,regions,organic,False,,test,1092742
38813,spb,social_media,True,16397.0,control,1023154
38814,regions,social_media,False,,control,1058863
38815,regions,social_media,False,,control,1059526
38816,regions,organic,False,,control,1029421
38817,regions,social_media,False,,control,1061293
38818,msk,context_brand,True,14512.0,test,1072528
38819,regions,social_media,False,,control,1058452
38820,regions,target_direct,False,,control,1046002
38821,regions,target_direct,True,50.0,test,1100110
38822,regions,target_direct,False,,test,1106815
38823,regions,organic,False,,test,1086085
38824,regions,target_direct,False,,control,1040983
38825,msk,target_direct,True,6333.0,control,1005511
38826,regions,context_brand,False,,test,1114207
38827,msk,context_brand,True,1600.0,control,1011790
38828,regions,target_direct,False,,control,1038997
38829,regions,social_media,False,,control,1060612
38830,spb,target_direct,False,,test,1079056
38831,regions,target_direct,False,,control,1043269
38832,regions,target_direct,False,,control,1039582
38833,regions,context_brand,False,,control,1056847
38834,msk,target_direct,False,,control,1006330
38835,spb,target_direct,False,,control,1018915
38836,msk,organic,False,,test,1065025
38837,regions,social_media,True,9860.0,control,1060741
38838,regions,organic,False,,control,1034077
38839,regions,target_direct,False,,test,1109545
38840,regions,target_direct,False,,test,1110715
38841,regions,context_brand,False,,test,1112704
38842,msk,target_direct,False,,control,1006471
38843,regions,context_brand,False,,control,1055596
38844,msk,target_direct,True,5393.0,test,1070707
38845,regions,target_direct,False,,control,1043737
38846,regions,organic,False,,control,1025092
38847,regions,context_brand,False,,control,1052752
38848,regions,target_direct,False,,test,1101151
38849,spb,target_direct,True,5225.0,control,1016935
38850,spb,target_direct,False,,test,1081216
38851,msk,target_direct,True,12622.0,test,1065724
38852,regions,target_direct,False,,test,1098202
38853,regions,target_direct,False,,control,1044868
38854,regions,target_direct,False,,control,1047406
38855,msk,target_direct,False,,control,1006063
38856,regions,target_direct,False,,control,1035733
38857,regions,organic,False,,control,1029160
38858,regions,target_direct,False,,control,1035763
38859,regions,target_direct,True,50.0,control,1044352
38860,msk,organic,False,,test,1062868
38861,spb,context_brand,True,1600.0,control,1021684
38862,regions,organic,False,,control,1024579
38863,msk,social_media,True,5702.0,control,1012663
38864,regions,target_direct,False,,control,1040911
38865,msk,target_direct,True,5225.0,control,1006879
38866,regions,organic,True,10322.0,control,1028734
38867,regions,target_direct,True,50.0,test,1102078
38868,msk,context_brand,True,6636.0,test,1071625
38869,spb,social_media,True,200.0,control,1023247
38870,regions,target_direct,True,50.0,test,1097797
38871,regions,context_brand,False,,control,1055170
38872,regions,target_direct,False,,test,1109797
38873,spb,context_brand,False,,control,1022431
38874,msk,target_direct,False,,test,1065742
38875,regions,context_brand,False,,control,1053964
38876,spb,organic,False,,control,1014466
38877,msk,target_direct,False,,test,1066669
38878,spb,target_direct,False,,control,1020742
38879,spb,target_direct,False,,test,1081723
38880,msk,target_direct,True,6256.0,control,1008961
38881,regions,context_brand,False,,test,1112686
38882,regions,context_brand,True,1600.0,control,1053145
38883,regions,organic,False,,control,1024132
38884,msk,context_brand,False,,control,1011763
38885,msk,target_direct,False,,test,1070263
38886,regions,target_direct,True,3512.0,control,1046188
38887,regions,social_media,False,,control,1057171
38888,regions,social_media,True,4501.0,test,1116832
38889,regions,social_media,False,,test,1119460
38890,spb,social_media,False,,test,1084108
38891,regions,organic,True,5458.0,test,1093771
38892,regions,target_direct,True,2935.0,control,1037851
38893,spb,target_direct,True,4817.0,test,1081267
38894,regions,context_brand,False,,control,1055935
38895,regions,context_brand,False,,control,1055503
38896,regions,context_brand,False,,control,1053994
38897,regions,social_media,False,,test,1118905
38898,regions,organic,True,16850.0,test,1093897
38899,regions,target_direct,False,,test,1099054
38900,regions,target_direct,True,50.0,test,1095715
38901,regions,organic,False,,control,1032271
38902,regions,target_direct,False,,test,1111468
38903,spb,target_direct,False,,test,1081027
38904,msk,target_direct,False,,test,1065820
38905,msk,target_direct,False,,control,1008898
38906,regions,context_brand,True,5029.0,test,1111840
38907,msk,organic,False,,control,1003927
38908,msk,organic,True,8777.0,control,1000978
38909,regions,context_brand,False,,control,1056706
38910,regions,target_direct,False,,test,1104415
38911,regions,social_media,True,2535.0,control,1059874
38912,regions,target_direct,True,50.0,control,1048762
38913,spb,social_media,True,200.0,control,1023391
38914,regions,organic,False,,control,1035244
38915,spb,target_direct,False,,control,1018489
38916,regions,target_direct,False,,control,1047946
38917,msk,organic,True,8600.0,control,1002271
38918,regions,social_media,False,,control,1059610
38919,regions,target_direct,True,50.0,test,1101421
38920,regions,context_brand,False,,control,1053115
38921,regions,target_direct,False,,control,1043263
38922,regions,target_direct,False,,control,1039273
38923,regions,target_direct,False,,control,1037416
38924,regions,target_direct,False,,control,1040845
38925,regions,organic,False,,control,1025386
38926,regions,context_brand,True,3768.0,control,1054924
38927,regions,target_direct,False,,test,1104526
38928,spb,target_direct,False,,control,1021111
38929,regions,organic,True,2000.0,test,1084438
38930,msk,organic,False,,control,1003330
38931,msk,target_direct,True,5371.0,control,1004431
38932,regions,organic,False,,test,1086349
38933,regions,target_direct,False,,test,1105453
38934,regions,target_direct,False,,test,1103899
38935,regions,target_direct,False,,test,1102837
38936,regions,target_direct,False,,control,1036870
38937,regions,target_direct,True,50.0,control,1039651
38938,regions,target_direct,False,,test,1102357
38939,regions,context_brand,True,1600.0,control,1054867
38940,regions,organic,True,2000.0,test,1087165
38941,regions,target_direct,True,2405.0,test,1103488
38942,spb,target_direct,False,,control,1020913
38943,msk,organic,False,,control,1003852
38944,regions,organic,False,,control,1033414
38945,spb,target_direct,True,5435.0,control,1019242
38946,spb,organic,False,,control,1016359
38947,regions,target_direct,False,,test,1107472
38948,regions,target_direct,True,2279.0,control,1037566
38949,regions,organic,False,,test,1090006
38950,msk,target_direct,False,,test,1069891
38951,regions,target_direct,False,,control,1038415
38952,regions,social_media,False,,test,1119217
38953,regions,target_direct,False,,control,1052281
38954,regions,organic,True,4907.0,control,1029394
38955,regions,organic,False,,test,1084624
38956,regions,target_direct,False,,control,1040929
38957,regions,organic,False,,test,1091587
